date,price_eur_mwh,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,load_end_users_ch_mw,load_ti_mw,load_bl_bs_mw,load_sh_zh_mw,load_ge_vd_mw
2023-06-25,108.28035714285714,23.32857142857143,27.914285714285715,18.485714285714288,1.8142857142857143,10.842857142857143,26.217142857142857,54.142857142857146,48752.897142857146,23.396428571428572,29.853571428571428,17.517857142857142,5469.61885165253,283.3890500297619,354.6286527857143,944.9340026011905,767.0040540238095
2023-07-02,83.09684523809524,22.942857142857143,26.685714285714287,18.82857142857143,3.2285714285714286,7.671428571428572,21.56142857142857,56.0,41236.58857142857,21.37857142857143,25.957142857142856,16.82857142857143,5469.419502289435,288.62091104166666,348.55747393452384,932.0737549523809,818.2715519285714
2023-07-09,91.67821428571428,22.271428571428572,26.37142857142857,17.685714285714287,4.5,8.242857142857144,23.874285714285715,44.714285714285715,51439.95428571429,22.435714285714287,28.089285714285715,16.696428571428573,5393.155220087053,294.72731480357146,338.2213211488095,928.0850847142857,750.9262910952382
2023-07-16,86.47124999999998,24.557142857142857,28.485714285714288,20.271428571428572,7.5,8.442857142857143,20.74857142857143,53.142857142857146,43760.47714285714,25.182142857142857,31.010714285714283,19.196428571428573,5452.7700373549105,319.4589551845238,349.83194459523804,956.3833083809524,790.9438278690476
2023-07-23,84.62017857142857,24.75714285714286,29.342857142857145,19.97142857142857,10.871428571428572,8.571428571428571,23.400000000000002,40.42857142857143,51502.88285714285,23.685714285714287,29.146428571428572,18.260714285714286,5184.782495712054,306.70893788095236,334.794107625,901.2985111845238,747.1851628928571
2023-07-30,83.76642857142858,22.0,25.857142857142858,17.757142857142856,3.4428571428571426,10.014285714285714,20.75,50.57142857142857,42879.91857142857,19.860714285714288,24.357142857142858,15.353571428571428,4908.535777372767,283.23994888690476,323.3989967619048,863.3349055,713.4947669285714
2023-08-06,72.05696428571429,22.04285714285714,26.014285714285712,18.400000000000002,4.528571428571429,10.814285714285715,19.457142857142856,59.142857142857146,39015.48428571429,18.75357142857143,23.217857142857145,14.799999999999999,4669.03843583631,255.0732113452381,311.4688689583333,825.7873044821429,758.8362205833333
2023-08-13,79.95714285714287,22.87142857142857,27.885714285714283,17.32857142857143,0.4571428571428572,9.657142857142857,23.07857142857143,37.42857142857143,46621.50285714286,21.646428571428572,27.075,15.660714285714286,5116.482432271578,238.85656263690475,340.541314327381,887.8959957261904,721.693445345238
2023-08-20,94.8217261904762,26.085714285714285,31.17142857142857,20.74285714285714,2.6285714285714286,7.114285714285714,21.654285714285713,45.142857142857146,45338.08714285714,27.667857142857144,33.875,21.38214285714286,5447.508842325149,263.46860448214284,364.0165201904762,955.3790502738095,749.9441076071428
2023-08-27,118.65708333333335,26.67142857142857,31.099999999999998,21.885714285714283,11.87142857142857,9.414285714285715,16.844285714285714,43.0,35475.590000000004,27.071428571428573,32.31071428571429,22.3,5795.035458670386,327.00468030357143,373.56300309523806,999.1319470119048,792.999197547619
2023-09-03,103.12797619047618,19.400000000000002,23.342857142857145,15.028571428571428,13.62857142857143,9.828571428571427,16.787142857142857,61.0,38382.86571428571,17.632142857142856,21.92142857142857,13.053571428571429,5489.952752956101,300.01241650000003,346.8364600952381,939.6566305833334,746.696967345238
2023-09-10,98.15047619047618,21.642857142857142,26.042857142857144,16.742857142857144,0.35714285714285715,6.385714285714286,18.254285714285714,34.142857142857146,39643.607142857145,23.825,30.196428571428573,17.289285714285715,5525.192878926339,286.62874532142854,353.14259114285716,942.0133374047618,760.7961219642857
2023-09-17,102.58928571428571,20.842857142857145,24.428571428571427,17.514285714285712,13.785714285714286,6.642857142857143,14.001428571428573,74.0,33119.70428571429,21.92142857142857,26.607142857142858,17.4,5549.670242993304,286.7650165833333,347.21732361309523,949.6213743630952,751.8060659166667
2023-09-24,87.00803571428571,18.185714285714287,21.47142857142857,15.585714285714285,21.900000000000002,9.0,10.5,64.42857142857143,22114.79857142857,16.75357142857143,20.61785714285714,12.839285714285714,5532.9815229255955,328.98872611309525,328.9229200357143,949.4837814107142,817.5528850714285
2023-10-01,98.44559523809524,18.514285714285712,23.928571428571427,13.442857142857141,0.0,6.485714285714286,16.43285714285714,26.857142857142858,39146.83142857143,17.267857142857142,23.396428571428572,11.15,5453.435004223214,280.0159393154762,326.0637689880952,945.0305836428571,809.865302077381
2023-10-08,95.32375,19.314285714285713,24.571428571428573,15.085714285714287,0.39999999999999997,7.357142857142857,14.021428571428572,56.42857142857143,36695.771428571425,16.62857142857143,22.521428571428572,10.782142857142857,5521.308311788691,275.9858657440476,328.9136873333333,949.5424886488096,754.3916058571428
2023-10-15,119.91142857142857,18.75714285714286,23.814285714285713,14.542857142857143,0.19999999999999998,9.328571428571427,12.070000000000002,53.42857142857143,34359.177142857145,16.25,22.014285714285712,10.50357142857143,5554.671005157738,267.16366416666665,335.54550196428573,935.1159645773811,729.7703491369048
2023-10-22,108.75553571428573,13.642857142857142,15.685714285714285,10.971428571428572,20.75714285714286,7.328571428571428,5.135714285714286,90.42857142857143,12062.657142857144,10.857142857142858,14.189285714285715,6.978571428571429,5961.1769966875,315.835674547619,364.9340862380953,1009.3246837142858,826.3074796011905
2023-10-29,104.0512857142857,14.185714285714285,16.928571428571427,11.314285714285715,7.985714285714286,6.1,6.417142857142857,76.28571428571429,17722.012857142858,11.025,14.575,7.435714285714285,6130.097471450655,335.2168631664286,376.27415682309527,1044.4418765542857,888.6194826704761
2023-11-05,63.51190476190476,11.142857142857142,13.657142857142857,8.414285714285715,20.485714285714288,7.314285714285715,4.502857142857143,80.42857142857143,13259.545714285716,7.185714285714285,10.228571428571428,3.9535714285714287,6411.353872544642,313.39243648809526,383.978342202381,1100.1973113690476,981.5268663809524
2023-11-12,100.33267857142857,8.428571428571429,12.685714285714285,4.1,1.8,6.142857142857143,6.732857142857142,56.142857142857146,23429.827142857142,4.407142857142857,8.117857142857144,0.5214285714285715,6762.904763469494,334.36917023809525,394.92825683333336,1122.1579294761905,909.5409148154762
2023-11-19,106.24589285714286,9.542857142857143,14.700000000000001,5.085714285714286,0.6142857142857142,9.114285714285714,7.221428571428571,60.57142857142857,29185.68857142857,6.8500000000000005,10.025,3.2035714285714287,6689.130690267113,327.6139115535715,382.5046883392857,1133.0706872142857,884.8157733690476
2023-11-26,119.28255952380951,7.914285714285714,12.714285714285714,4.085714285714286,0.0,10.657142857142857,7.805714285714286,40.0,31141.455714285716,2.6607142857142856,5.928571428571429,-0.39642857142857146,6990.539130273065,338.8234466190476,400.74681310119047,1170.7817298273808,871.9480627440477
2023-12-03,138.12678571428572,5.128571428571428,8.471428571428572,2.085714285714286,4.714285714285714,8.285714285714286,4.824285714285714,62.857142857142854,18159.518571428573,-0.7999999999999999,2.3000000000000003,-3.9892857142857143,7649.156344154018,373.1122952202381,438.03299248809526,1262.5469134107145,922.4628855773809
2023-12-10,112.3370238095238,4.242857142857143,7.742857142857142,1.2,1.157142857142857,5.871428571428572,4.5042857142857144,70.57142857142857,19145.528571428575,0.3678571428571429,3.310714285714286,-2.896428571428572,7596.6763886361605,397.7725283630952,423.4653196845238,1254.6517352916667,959.503064779762
2023-12-17,93.74107142857143,6.5,10.571428571428571,2.4714285714285715,1.1,7.728571428571429,5.355714285714286,53.285714285714285,25099.844285714287,3.3607142857142853,6.425,0.42857142857142855,7147.871884100447,378.6571632559524,409.24386230357146,1207.681786047619,899.343768125
2023-12-24,65.99660714285714,8.328571428571427,14.285714285714286,4.2,0.21428571428571427,10.071428571428571,5.5928571428571425,41.57142857142857,25025.032857142858,2.164285714285714,6.2250000000000005,-0.9392857142857143,6850.713404671876,341.6277071309524,393.85321241071426,1172.3466822202379,972.9723555059525
2023-12-31,30.494384057971015,7.285714285714286,10.37142857142857,3.8285714285714287,1.0714285714285714,5.314285714285715,4.547142857142857,71.28571428571429,20912.39285714286,2.6357142857142857,7.253571428571428,-1.425,5945.8160145654765,341.40874445833333,336.39513948214284,1009.9311445000001,1058.5554096071428
2024-01-07,66.69005952380952,5.857142857142857,9.885714285714286,2.185714285714286,5.1000000000000005,7.471428571428571,4.5128571428571425,76.57142857142857,17015.23285714286,2.2285714285714286,5.317857142857143,-1.157142857142857,6361.089187339286,342.77015962499996,367.06616157738097,1069.6891479107144,917.8573238095239
2024-01-14,103.08000000000001,4.371428571428572,7.057142857142857,1.5,1.0714285714285714,5.5,4.659999999999999,60.714285714285715,18336.09857142857,-3.8714285714285714,-0.9678571428571429,-6.678571428571429,7892.783871892113,375.8936219940476,440.9550114523809,1309.6758588095238,962.0987752261905
2024-01-21,92.0095238095238,3.8285714285714287,7.885714285714286,-0.09999999999999999,0.9428571428571428,8.285714285714286,6.222857142857143,53.857142857142854,25584.21,-2.2642857142857142,2.2,-6.432142857142857,7731.034744713542,394.3025100952381,429.08264954761904,1280.4097272916665,932.2586355833334
2024-01-28,75.54321428571428,7.828571428571428,13.642857142857142,2.7714285714285714,0.0,8.571428571428571,7.662857142857143,44.42857142857143,29560.609999999997,3.8285714285714287,8.178571428571429,-0.7714285714285715,7025.770915457589,368.7260561904762,397.4741493988095,1184.660775279762,878.4875923333333
2024-02-04,75.86363095238094,8.128571428571428,14.914285714285715,3.5142857142857147,0.0,7.957142857142857,8.1,63.142857142857146,30406.558571428573,2.725,8.360714285714286,-1.9714285714285715,6977.075260189732,366.9209002261905,396.7104645,1172.0656357142857,914.0056191071428
2024-02-11,75.78154761904761,8.342857142857143,11.942857142857141,5.671428571428572,13.77142857142857,6.442857142857143,5.828571428571428,86.0,18537.15142857143,4.307142857142857,8.467857142857143,0.7607142857142858,6726.438311445685,345.3918982559524,387.1065972023809,1134.9574157380953,889.1938796071429
2024-02-18,69.47208333333333,9.299999999999999,15.042857142857143,4.214285714285714,0.0,6.6571428571428575,10.445714285714287,56.285714285714285,30668.372857142855,5.5,10.87142857142857,0.6107142857142858,6537.154646921875,337.69819251785714,374.16836725595243,1085.730110875,821.521427827381
2024-02-25,62.54505952380952,7.671428571428572,11.614285714285714,4.4,8.528571428571428,8.0,7.684285714285714,74.42857142857143,20057.412857142856,3.935714285714286,7.825,-0.13214285714285706,6612.088111392113,343.0821348869048,366.51458187500003,1099.1417613690478,837.9889183988096
2024-03-03,69.65083333333334,7.542857142857143,10.071428571428571,5.371428571428572,20.62857142857143,5.714285714285714,4.172857142857143,92.85714285714286,7199.931428571428,4.535714285714286,8.514285714285714,0.9714285714285714,6601.670077963542,363.00604579761904,379.7698932678571,1106.1681080416668,841.0758638511905
2024-03-10,77.98875,7.171428571428572,10.585714285714285,4.085714285714286,14.257142857142856,7.114285714285714,7.35,76.85714285714286,16538.37714285714,3.5,7.367857142857143,-0.5571428571428572,6709.816695058779,342.91906426785715,386.81288484523805,1137.6907031726191,849.5900278690476
2024-03-17,74.10458333333334,10.0,16.228571428571428,4.257142857142857,0.31428571428571433,8.328571428571427,15.129999999999999,63.714285714285715,36920.909999999996,6.675,11.985714285714286,1.6607142857142858,6409.233017052828,314.6959260654762,374.6967594345238,1092.9445587559524,824.43921925
